"schedule_date","schedule_season","schedule_week","team_home","team_away","stadium","team_favorite_id","over_under_line","weather_detail","weather_temperature","weather_wind_mph","weather_humidity","score_home","score_away","stadium_neutral","schedule_playoff","game_id","homeFav","scoreFavMinDog","line","Error","ErrMag","scoretotal","OUError"
"10/02/2016",2016,4,"TB","DEN","Raymond James Stadium","DEN",42.5,"Rain",89,4,"",7,27,FALSE,FALSE,"20161002DENTB",0,20,3,17,17,34,-8.5
"10/02/2016",2016,4,"WAS","CLE","FedExField","WAS",47.5,"",70,1,"",31,20,FALSE,FALSE,"20161002CLEWAS",1,11,7.5,3.5,3.5,51,3.5
"10/03/2016",2016,4,"MIN","NYG","U.S. Bank Stadium","MIN",42.5,"DOME",72,0,"",24,10,FALSE,FALSE,"20161003NYGMIN",1,14,3.5,10.5,10.5,34,-8.5
"10/06/2016",2016,5,"SF","ARI","Levi's Stadium","ARI",42.5,"",72,7,"",21,33,FALSE,FALSE,"20161006ARISF",0,12,3.5,8.5,8.5,54,11.5
"10/09/2016",2016,5,"BAL","WAS","M&T Bank Stadium","BAL",44.5,"",61,12,"",10,16,FALSE,FALSE,"20161009WASBAL",1,-6,4,-10,10,26,-18.5
"10/09/2016",2016,5,"CLE","NE","FirstEnergy Stadium","NE",47.5,"",57,9,"",13,33,FALSE,FALSE,"20161009NECLE",0,20,10,10,10,46,-1.5
"10/09/2016",2016,5,"DAL","CIN","Cowboys Stadium","CIN",46,"DOME",72,0,"",28,14,FALSE,FALSE,"20161009CINDAL",0,-14,2.5,-16.5,16.5,42,-4
"10/09/2016",2016,5,"DEN","ATL","Sports Authority Field at Mile High","DEN",44.5,"",73,1,"",16,23,FALSE,FALSE,"20161009ATLDEN",1,-7,3.5,-10.5,10.5,39,-5.5
"10/09/2016",2016,5,"DET","PHI","Ford Field","PHI",46,"DOME",72,0,"",24,23,FALSE,FALSE,"20161009PHIDET",0,-1,3.5,-4.5,4.5,47,1
"10/09/2016",2016,5,"GB","NYG","Lambeau Field","GB",49,"",48,2,"",23,16,FALSE,FALSE,"20161009NYGGB",1,7,7,0,0,39,-10
"10/09/2016",2016,5,"IND","CHI","Lucas Oil Stadium","IND",47.5,"DOME",72,0,"",29,23,FALSE,FALSE,"20161009CHIIND",1,6,4,2,2,52,4.5
"10/09/2016",2016,5,"LAR","BUF","Los Angeles Memorial Coliseum","BUF",41.5,"",87,5,"",19,30,FALSE,FALSE,"20161009BUFLAR",0,11,2.5,8.5,8.5,49,7.5
"10/09/2016",2016,5,"MIA","TEN","Sun Life Stadium","MIA",44.5,"",87,12,"",17,30,FALSE,FALSE,"20161009TENMIA",1,-13,2.5,-15.5,15.5,47,2.5
"10/09/2016",2016,5,"MIN","HOU","U.S. Bank Stadium","MIN",39,"DOME",72,0,"",31,13,FALSE,FALSE,"20161009HOUMIN",1,18,6,12,12,44,5
"10/09/2016",2016,5,"OAK","LAC","Oakland Coliseum","OAK",50.5,"",78,4,"",34,31,FALSE,FALSE,"20161009LACOAK",1,3,3.5,-0.5,0.5,65,14.5
"10/09/2016",2016,5,"PIT","NYJ","Heinz Field","PIT",50,"",57,6,"",31,13,FALSE,FALSE,"20161009NYJPIT",1,18,10,8,8,44,-6
"10/10/2016",2016,5,"CAR","TB","Bank of America Stadium","CAR",46.5,"",57,2,"",14,17,FALSE,FALSE,"20161010TBCAR",1,-3,6,-9,9,31,-15.5
"10/13/2016",2016,6,"LAC","DEN","Qualcomm Stadium","DEN",44,"",69,6,"",21,13,FALSE,FALSE,"20161013DENLAC",0,-8,3,-11,11,34,-10
"10/16/2016",2016,6,"BUF","SF","New Era Field","BUF",44,"",72,9,"",45,16,FALSE,FALSE,"20161016SFBUF",1,29,7.5,21.5,21.5,61,17
"10/16/2016",2016,6,"CHI","JAX","Soldier Field","CHI",46,"",67,3,"",16,17,FALSE,FALSE,"20161016JAXCHI",1,-1,2.5,-3.5,3.5,33,-13
"10/16/2016",2016,6,"DET","LAR","Ford Field","DET",44,"DOME",72,0,"",31,28,FALSE,FALSE,"20161016LARDET",1,3,2.5,0.5,0.5,59,15
"10/16/2016",2016,6,"GB","DAL","Lambeau Field","GB",47,"",67,4,"",16,30,FALSE,FALSE,"20161016DALGB",1,-14,5,-19,19,46,-1
"10/16/2016",2016,6,"HOU","IND","Reliant Stadium","HOU",47.5,"",80,6,"",26,23,FALSE,FALSE,"20161016INDHOU",1,3,3,0,0,49,1.5
"10/16/2016",2016,6,"MIA","PIT","Sun Life Stadium","PIT",49.5,"",82,11,"",30,15,FALSE,FALSE,"20161016PITMIA",0,-15,7.5,-22.5,22.5,45,-4.5
"10/16/2016",2016,6,"NE","CIN","Gillette Stadium","NE",48,"",66,7,"",35,17,FALSE,FALSE,"20161016CINNE",1,18,7.5,10.5,10.5,52,4
"10/16/2016",2016,6,"NO","CAR","Louisiana Superdome","CAR",53.5,"DOME",72,0,"",41,38,FALSE,FALSE,"20161016CARNO",0,-3,2.5,-5.5,5.5,79,25.5
"10/16/2016",2016,6,"NYG","BAL","MetLife Stadium","NYG",42.5,"",66,6,"",27,23,FALSE,FALSE,"20161016BALNYG",1,4,3.5,0.5,0.5,50,7.5
"10/16/2016",2016,6,"OAK","KC","Oakland Coliseum","KC",46.5,"Rain",61,5,"",10,26,FALSE,FALSE,"20161016KCOAK",0,16,1,15,15,36,-10.5
"10/16/2016",2016,6,"SEA","ATL","CenturyLink Field","SEA",45.5,"",54,5,"",26,24,FALSE,FALSE,"20161016ATLSEA",1,2,7,-5,5,50,4.5
"10/16/2016",2016,6,"TEN","CLE","Nissan Stadium","TEN",44.5,"",79,7,"",28,26,FALSE,FALSE,"20161016CLETEN",1,2,7.5,-5.5,5.5,54,9.5
"10/16/2016",2016,6,"WAS","PHI","FedExField","PHI",45,"",69,5,"",27,20,FALSE,FALSE,"20161016PHIWAS",0,-7,3,-10,10,47,2
"10/17/2016",2016,6,"ARI","NYJ","University of Phoenix Stadium","ARI",45.5,"DOME",72,0,"",28,3,FALSE,FALSE,"20161017NYJARI",1,25,7,18,18,31,-14.5
"10/20/2016",2016,7,"GB","CHI","Lambeau Field","GB",46.5,"",47,3,"",26,10,FALSE,FALSE,"20161020CHIGB",1,16,7.5,8.5,8.5,36,-10.5
"10/23/2016",2016,7,"ARI","SEA","University of Phoenix Stadium","ARI",43,"DOME",72,0,"",6,6,FALSE,FALSE,"20161023SEAARI",1,0,2.5,-2.5,2.5,12,-31
"10/23/2016",2016,7,"ATL","LAC","Georgia Dome","ATL",52.5,"DOME",72,0,"",30,33,FALSE,FALSE,"20161023LACATL",1,-3,4.5,-7.5,7.5,63,10.5
"10/23/2016",2016,7,"CIN","CLE","Paul Brown Stadium","CIN",46.5,"",66,6,"",31,17,FALSE,FALSE,"20161023CLECIN",1,14,11,3,3,48,1.5
"10/23/2016",2016,7,"DET","WAS","Ford Field","WAS",50,"DOME",72,0,"",20,17,FALSE,FALSE,"20161023WASDET",0,-3,1,-4,4,37,-13
"10/23/2016",2016,7,"JAX","OAK","EverBank Field","JAX",47.5,"",72,5,"",16,33,FALSE,FALSE,"20161023OAKJAX",1,-17,2,-19,19,49,1.5
"10/23/2016",2016,7,"KC","NO","Arrowhead Stadium","KC",51.5,"",69,6,"",27,21,FALSE,FALSE,"20161023NOKC",1,6,7,-1,1,48,-3.5
"10/23/2016",2016,7,"LAR","NYG","Twickenham Stadium","NYG",44.5,"",54,10,"",10,17,TRUE,FALSE,"20161023NYGLAR",NA,7,2.5,4.5,4.5,27,-17.5
"10/23/2016",2016,7,"MIA","BUF","Sun Life Stadium","BUF",46,"",80,10,"",28,25,FALSE,FALSE,"20161023BUFMIA",0,-3,2.5,-5.5,5.5,53,7
"10/23/2016",2016,7,"NYJ","BAL","MetLife Stadium","NYJ",40,"",58,11,"",24,16,FALSE,FALSE,"20161023BALNYJ",1,8,2.5,5.5,5.5,40,0
"10/23/2016",2016,7,"PHI","MIN","Lincoln Financial Field","MIN",39,"",61,10,"",21,10,FALSE,FALSE,"20161023MINPHI",0,-11,3,-14,14,31,-8
"10/23/2016",2016,7,"PIT","NE","Heinz Field","NE",49,"",63,6,"",16,27,FALSE,FALSE,"20161023NEPIT",0,11,7.5,3.5,3.5,43,-6
"10/23/2016",2016,7,"SF","TB","Levi's Stadium","SF",45,"",69,2,"",17,34,FALSE,FALSE,"20161023TBSF",1,-17,1,-18,18,51,6
"10/23/2016",2016,7,"TEN","IND","Nissan Stadium","TEN",48,"",71,5,"",26,34,FALSE,FALSE,"20161023INDTEN",1,-8,4,-12,12,60,12
"10/24/2016",2016,7,"DEN","HOU","Sports Authority Field at Mile High","DEN",40,"",66,2,"",27,9,FALSE,FALSE,"20161024HOUDEN",1,18,8.5,9.5,9.5,36,-4
"10/27/2016",2016,8,"TEN","JAX","Nissan Stadium","TEN",43.5,"",66,4,"",36,22,FALSE,FALSE,"20161027JAXTEN",1,14,3,11,11,58,14.5
"10/30/2016",2016,8,"ATL","GB","Georgia Dome","ATL",51,"DOME",72,0,"",33,32,FALSE,FALSE,"20161030GBATL",1,1,3,-2,2,65,14
"10/30/2016",2016,8,"BUF","NE","New Era Field","NE",48,"Rain",50,2,"",25,41,FALSE,FALSE,"20161030NEBUF",0,16,5.5,10.5,10.5,66,18
"10/30/2016",2016,8,"CAR","ARI","Bank of America Stadium","CAR",45.5,"",80,4,"",30,20,FALSE,FALSE,"20161030ARICAR",1,10,2.5,7.5,7.5,50,4.5
"10/30/2016",2016,8,"CIN","WAS","Wembley Stadium","CIN",49,"",52,3,"",27,27,TRUE,FALSE,"20161030WASCIN",NA,0,3,-3,3,54,5
"10/30/2016",2016,8,"CLE","NYJ","FirstEnergy Stadium","NYJ",45.5,"",54,9,"",28,31,FALSE,FALSE,"20161030NYJCLE",0,3,2.5,0.5,0.5,59,13.5
"10/30/2016",2016,8,"DAL","PHI","Cowboys Stadium","DAL",44,"DOME",72,0,"",29,23,FALSE,FALSE,"20161030PHIDAL",1,6,5,1,1,52,8
"10/30/2016",2016,8,"DEN","LAC","Sports Authority Field at Mile High","DEN",43,"",75,3,"",27,19,FALSE,FALSE,"20161030LACDEN",1,8,3.5,4.5,4.5,46,3
"10/30/2016",2016,8,"HOU","DET","Reliant Stadium","HOU",46.5,"",80,3,"",20,13,FALSE,FALSE,"20161030DETHOU",1,7,1,6,6,33,-13.5
"10/30/2016",2016,8,"IND","KC","Lucas Oil Stadium","KC",50.5,"DOME",72,0,"",14,30,FALSE,FALSE,"20161030KCIND",0,16,3,13,13,44,-6.5
"10/30/2016",2016,8,"NO","SEA","Louisiana Superdome","SEA",50,"DOME",72,0,"",25,20,FALSE,FALSE,"20161030SEANO",0,-5,1,-6,6,45,-5
"10/30/2016",2016,8,"TB","OAK","Raymond James Stadium","TB",48,"",84,10,"",24,30,FALSE,FALSE,"20161030OAKTB",1,-6,1,-7,7,54,6
"10/31/2016",2016,8,"CHI","MIN","Soldier Field","MIN",39.5,"Rain",57,3,"",20,10,FALSE,FALSE,"20161031MINCHI",0,-10,4.5,-14.5,14.5,30,-9.5
"11/03/2016",2016,9,"TB","ATL","Raymond James Stadium","ATL",49,"",75,2,"",28,43,FALSE,FALSE,"20161103ATLTB",0,15,4.5,10.5,10.5,71,22
"11/06/2016",2016,9,"BAL","PIT","M&T Bank Stadium","PIT",46,"",63,10,"",21,14,FALSE,FALSE,"20161106PITBAL",0,-7,3.5,-10.5,10.5,35,-11
"11/06/2016",2016,9,"CLE","DAL","FirstEnergy Stadium","DAL",49,"",56,2,"",10,35,FALSE,FALSE,"20161106DALCLE",0,25,7,18,18,45,-4
"11/06/2016",2016,9,"GB","IND","Lambeau Field","GB",52,"",67,5,"",26,31,FALSE,FALSE,"20161106INDGB",1,-5,7.5,-12.5,12.5,57,5
"11/06/2016",2016,9,"KC","JAX","Arrowhead Stadium","KC",42.5,"",60,6,"",19,14,FALSE,FALSE,"20161106JAXKC",1,5,7,-2,2,33,-9.5
"11/06/2016",2016,9,"LAR","CAR","Los Angeles Memorial Coliseum","CAR",44.5,"",72,3,"",10,13,FALSE,FALSE,"20161106CARLAR",0,3,3,0,0,23,-21.5
"11/06/2016",2016,9,"MIA","NYJ","Sun Life Stadium","MIA",45,"",79,11,"",27,23,FALSE,FALSE,"20161106NYJMIA",1,4,3.5,0.5,0.5,50,5
"11/06/2016",2016,9,"MIN","DET","U.S. Bank Stadium","MIN",42.5,"DOME",72,0,"",16,22,FALSE,FALSE,"20161106DETMIN",1,-6,4.5,-10.5,10.5,38,-4.5
"11/06/2016",2016,9,"NYG","PHI","MetLife Stadium","NYG",42.5,"",57,8,"",28,23,FALSE,FALSE,"20161106PHINYG",1,5,3,2,2,51,8.5
"11/06/2016",2016,9,"OAK","DEN","Oakland Coliseum","OAK",44.5,"",67,3,"",30,20,FALSE,FALSE,"20161106DENOAK",1,10,1,9,9,50,5.5
"11/06/2016",2016,9,"LAC","TEN","Qualcomm Stadium","LAC",47.5,"",74,3,"",43,35,FALSE,FALSE,"20161106TENLAC",1,8,3.5,4.5,4.5,78,30.5
"11/06/2016",2016,9,"SF","NO","Levi's Stadium","NO",53,"",68,1,"",23,41,FALSE,FALSE,"20161106NOSF",0,18,5,13,13,64,11
"11/07/2016",2016,9,"SEA","BUF","CenturyLink Field","SEA",43.5,"",60,0,"",31,25,FALSE,FALSE,"20161107BUFSEA",1,6,5.5,0.5,0.5,56,12.5
"11/10/2016",2016,10,"BAL","CLE","M&T Bank Stadium","BAL",44,"",52,1,"",28,7,FALSE,FALSE,"20161110CLEBAL",1,21,7.5,13.5,13.5,35,-9
"11/13/2016",2016,10,"ARI","SF","University of Phoenix Stadium","ARI",47,"DOME",72,0,"",23,20,FALSE,FALSE,"20161113SFARI",1,3,14,-11,11,43,-4
"11/13/2016",2016,10,"CAR","KC","Bank of America Stadium","CAR",44,"",48,4,"",17,20,FALSE,FALSE,"20161113KCCAR",1,-3,3,-6,6,37,-7
"11/13/2016",2016,10,"JAX","HOU","EverBank Field","JAX",42,"",71,6,"",21,24,FALSE,FALSE,"20161113HOUJAX",1,-3,3,-6,6,45,3
"11/13/2016",2016,10,"NE","SEA","Gillette Stadium","NE",49.5,"",45,2,"",24,31,FALSE,FALSE,"20161113SEANE",1,-7,7.5,-14.5,14.5,55,5.5
"11/13/2016",2016,10,"NO","DEN","Louisiana Superdome","NO",50,"DOME",72,0,"",23,25,FALSE,FALSE,"20161113DENNO",1,-2,3,-5,5,48,-2
"11/13/2016",2016,10,"NYJ","LAR","MetLife Stadium","LAR",38.5,"",55,4,"",6,9,FALSE,FALSE,"20161113LARNYJ",0,3,1,2,2,15,-23.5
"11/13/2016",2016,10,"PHI","ATL","Lincoln Financial Field","PHI",49,"",54,6,"",24,15,FALSE,FALSE,"20161113ATLPHI",1,9,1.5,7.5,7.5,39,-10
"11/13/2016",2016,10,"PIT","DAL","Heinz Field","PIT",51,"",54,2,"",30,35,FALSE,FALSE,"20161113DALPIT",1,-5,3,-8,8,65,14
"11/13/2016",2016,10,"LAC","MIA","Qualcomm Stadium","LAC",49,"",84,3,"",24,31,FALSE,FALSE,"20161113MIALAC",1,-7,4.5,-11.5,11.5,55,6
"11/13/2016",2016,10,"TB","CHI","Raymond James Stadium","CHI",45,"",77,2,"",36,10,FALSE,FALSE,"20161113CHITB",0,-26,2.5,-28.5,28.5,46,1
"11/13/2016",2016,10,"TEN","GB","Nissan Stadium","GB",49,"",55,0,"",47,25,FALSE,FALSE,"20161113GBTEN",0,-22,3,-25,25,72,23
"11/13/2016",2016,10,"WAS","MIN","FedExField","WAS",41.5,"",55,4,"",26,20,FALSE,FALSE,"20161113MINWAS",1,6,2.5,3.5,3.5,46,4.5
"11/14/2016",2016,10,"NYG","CIN","MetLife Stadium","PICK",49.5,"",54,1,"",21,20,FALSE,FALSE,"20161114CINNYG",0,-1,0,-1,1,41,-8.5
"11/17/2016",2016,11,"CAR","NO","Bank of America Stadium","CAR",53.5,"",57,2,"",23,20,FALSE,FALSE,"20161117NOCAR",1,3,3.5,-0.5,0.5,43,-10.5
"11/20/2016",2016,11,"CIN","BUF","Paul Brown Stadium","CIN",48,"",37,7,"",12,16,FALSE,FALSE,"20161120BUFCIN",1,-4,2.5,-6.5,6.5,28,-20
"11/20/2016",2016,11,"CLE","PIT","FirstEnergy Stadium","PIT",45.5,"",35,16,"",9,24,FALSE,FALSE,"20161120PITCLE",0,15,8.5,6.5,6.5,33,-12.5
"11/20/2016",2016,11,"DAL","BAL","Cowboys Stadium","DAL",44.5,"DOME",53,7,"",27,17,FALSE,FALSE,"20161120BALDAL",1,10,7,3,3,44,-0.5
"11/20/2016",2016,11,"DET","JAX","Ford Field","DET",47,"DOME",72,0,"",26,19,FALSE,FALSE,"20161120JAXDET",1,7,5.5,1.5,1.5,45,-2
"11/20/2016",2016,11,"IND","TEN","Lucas Oil Stadium","IND",54,"DOME",72,0,"",24,17,FALSE,FALSE,"20161120TENIND",1,7,3,4,4,41,-13
"11/20/2016",2016,11,"KC","TB","Arrowhead Stadium","KC",45,"",43,8,"",17,19,FALSE,FALSE,"20161120TBKC",1,-2,7,-9,9,36,-9
"11/20/2016",2016,11,"LAR","MIA","Los Angeles Memorial Coliseum","MIA",38.5,"",63,4,"",10,14,FALSE,FALSE,"20161120MIALAR",0,4,1,3,3,24,-14.5
"11/20/2016",2016,11,"MIN","ARI","U.S. Bank Stadium","MIN",40,"DOME",72,0,"",30,24,FALSE,FALSE,"20161120ARIMIN",1,6,2,4,4,54,14
"11/20/2016",2016,11,"NYG","CHI","MetLife Stadium","NYG",41.5,"",40,12,"",22,16,FALSE,FALSE,"20161120CHINYG",1,6,7,-1,1,38,-3.5
"11/20/2016",2016,11,"SF","NE","Levi's Stadium","NE",51.5,"Rain",61,1,"",17,30,FALSE,FALSE,"20161120NESF",0,13,11.5,1.5,1.5,47,-4.5
"11/20/2016",2016,11,"SEA","PHI","CenturyLink Field","SEA",43,"",51,4,"",26,15,FALSE,FALSE,"20161120PHISEA",1,11,6.5,4.5,4.5,41,-2
"11/20/2016",2016,11,"WAS","GB","FedExField","WAS",48.5,"",38,15,"",42,24,FALSE,FALSE,"20161120GBWAS",1,18,3,15,15,66,17.5
"11/21/2016",2016,11,"OAK","HOU","Estadio Azteca","OAK",46,"",62,0,"",27,20,TRUE,FALSE,"20161121HOUOAK",NA,7,6.5,0.5,0.5,47,1
"11/24/2016",2016,12,"DAL","WAS","Cowboys Stadium","DAL",53.5,"DOME",69,5,"",31,26,FALSE,FALSE,"20161124WASDAL",1,5,6,-1,1,57,3.5
"11/24/2016",2016,12,"DET","MIN","Ford Field","DET",42,"DOME",72,0,"",16,13,FALSE,FALSE,"20161124MINDET",1,3,1.5,1.5,1.5,29,-13
"11/24/2016",2016,12,"IND","PIT","Lucas Oil Stadium","PIT",49.5,"DOME",72,0,"",7,28,FALSE,FALSE,"20161124PITIND",0,21,8.5,12.5,12.5,35,-14.5
"11/27/2016",2016,12,"ATL","ARI","Georgia Dome","ATL",49,"DOME",72,0,"",38,19,FALSE,FALSE,"20161127ARIATL",1,19,4,15,15,57,8
"11/27/2016",2016,12,"BAL","CIN","M&T Bank Stadium","BAL",42,"",49,8,"",19,14,FALSE,FALSE,"20161127CINBAL",1,5,3.5,1.5,1.5,33,-9
"11/27/2016",2016,12,"BUF","JAX","New Era Field","BUF",44,"",38,6,"",28,21,FALSE,FALSE,"20161127JAXBUF",1,7,8.5,-1.5,1.5,49,5
"11/27/2016",2016,12,"CHI","TEN","Soldier Field","TEN",42,"Fog",38,5,"",21,27,FALSE,FALSE,"20161127TENCHI",0,6,6.5,-0.5,0.5,48,6
"11/27/2016",2016,12,"CLE","NYG","FirstEnergy Stadium","NYG",46.5,"",46,10,"",13,27,FALSE,FALSE,"20161127NYGCLE",0,14,6.5,7.5,7.5,40,-6.5
"11/27/2016",2016,12,"DEN","KC","Sports Authority Field at Mile High","DEN",40,"",44,6,"",27,30,FALSE,FALSE,"20161127KCDEN",1,-3,3.5,-6.5,6.5,57,17
"11/27/2016",2016,12,"HOU","LAC","Reliant Stadium","LAC",46,"",67,9,"",13,21,FALSE,FALSE,"20161127LACHOU",0,8,2.5,5.5,5.5,34,-12
"11/27/2016",2016,12,"MIA","SF","Sun Life Stadium","MIA",45,"",79,10,"",31,24,FALSE,FALSE,"20161127SFMIA",1,7,7,0,0,55,10
"11/27/2016",2016,12,"NO","LAR","Louisiana Superdome","NO",45,"DOME",72,0,"",49,21,FALSE,FALSE,"20161127LARNO",1,28,8,20,20,70,25
"11/27/2016",2016,12,"NYJ","NE","MetLife Stadium","NE",48.5,"",48,8,"",17,22,FALSE,FALSE,"20161127NENYJ",0,5,9.5,-4.5,4.5,39,-9.5
"11/27/2016",2016,12,"OAK","CAR","Oakland Coliseum","OAK",48.5,"",56,6,"",35,32,FALSE,FALSE,"20161127CAROAK",1,3,3.5,-0.5,0.5,67,18.5
"11/27/2016",2016,12,"TB","SEA","Raymond James Stadium","SEA",46,"",78,7,"",14,5,FALSE,FALSE,"20161127SEATB",0,-9,5.5,-14.5,14.5,19,-27
"11/28/2016",2016,12,"PHI","GB","Lincoln Financial Field","PHI",47.5,"",47,4,"",13,27,FALSE,FALSE,"20161128GBPHI",1,-14,4,-18,18,40,-7.5
"12/01/2016",2016,13,"MIN","DAL","U.S. Bank Stadium","DAL",43.5,"DOME",72,0,"",15,17,FALSE,FALSE,"20161201DALMIN",0,2,3,-1,1,32,-11.5
"12/04/2016",2016,13,"ARI","WAS","University of Phoenix Stadium","ARI",48.5,"DOME",72,0,"",31,23,FALSE,FALSE,"20161204WASARI",1,8,2.5,5.5,5.5,54,5.5
"12/04/2016",2016,13,"ATL","KC","Georgia Dome","ATL",50,"DOME",72,0,"",28,29,FALSE,FALSE,"20161204KCATL",1,-1,5,-6,6,57,7
"12/04/2016",2016,13,"BAL","MIA","M&T Bank Stadium","BAL",41.5,"",45,3,"",38,6,FALSE,FALSE,"20161204MIABAL",1,32,3.5,28.5,28.5,44,2.5
"12/04/2016",2016,13,"CHI","SF","Soldier Field","SF",44,"Rain",35,5,"",26,6,FALSE,FALSE,"20161204SFCHI",0,-20,1,-21,21,32,-12
"12/04/2016",2016,13,"CIN","PHI","Paul Brown Stadium","CIN",42,"",41,3,"",32,14,FALSE,FALSE,"20161204PHICIN",1,18,1.5,16.5,16.5,46,4
"12/04/2016",2016,13,"GB","HOU","Lambeau Field","GB",44.5,"Snow",31,4,"",21,13,FALSE,FALSE,"20161204HOUGB",1,8,7,1,1,34,-10.5
"12/04/2016",2016,13,"JAX","DEN","EverBank Field","DEN",38.5,"",75,3,"",10,20,FALSE,FALSE,"20161204DENJAX",0,10,3.5,6.5,6.5,30,-8.5
"12/04/2016",2016,13,"NE","LAR","Gillette Stadium","NE",45,"",37,7,"",26,10,FALSE,FALSE,"20161204LARNE",1,16,13.5,2.5,2.5,36,-9
"12/04/2016",2016,13,"NO","DET","Louisiana Superdome","NO",53.5,"DOME",72,0,"",13,28,FALSE,FALSE,"20161204DETNO",1,-15,6.5,-21.5,21.5,41,-12.5
"12/04/2016",2016,13,"OAK","BUF","Oakland Coliseum","OAK",48.5,"",55,2,"",38,24,FALSE,FALSE,"20161204BUFOAK",1,14,3,11,11,62,13.5
"12/04/2016",2016,13,"PIT","NYG","Heinz Field","PIT",49.5,"",40,2,"",24,14,FALSE,FALSE,"20161204NYGPIT",1,10,6.5,3.5,3.5,38,-11.5
"12/04/2016",2016,13,"LAC","TB","Qualcomm Stadium","LAC",49,"",71,3,"",21,28,FALSE,FALSE,"20161204TBLAC",1,-7,3.5,-10.5,10.5,49,0
"12/04/2016",2016,13,"SEA","CAR","CenturyLink Field","SEA",44,"",41,1,"",40,7,FALSE,FALSE,"20161204CARSEA",1,33,8.5,24.5,24.5,47,3
"12/05/2016",2016,13,"NYJ","IND","MetLife Stadium","NYJ",48.5,"",43,2,"",10,41,FALSE,FALSE,"20161205INDNYJ",1,-31,1,-32,32,51,2.5
"12/08/2016",2016,14,"KC","OAK","Arrowhead Stadium","KC",46,"",23,4,"",21,13,FALSE,FALSE,"20161208OAKKC",1,8,3.5,4.5,4.5,34,-12
"12/11/2016",2016,14,"BUF","PIT","New Era Field","PIT",45.5,"Snow",24,6,"",20,27,FALSE,FALSE,"20161211PITBUF",0,7,2,5,5,47,1.5
"12/11/2016",2016,14,"CAR","LAC","Bank of America Stadium","CAR",48.5,"",42,2,"",28,16,FALSE,FALSE,"20161211LACCAR",1,12,1,11,11,44,-4.5
"12/11/2016",2016,14,"CLE","CIN","FirstEnergy Stadium","CIN",41.5,"Snow",28,13,"",10,23,FALSE,FALSE,"20161211CINCLE",0,13,5,8,8,33,-8.5
"12/11/2016",2016,14,"DET","CHI","Ford Field","DET",42,"DOME",72,0,"",20,17,FALSE,FALSE,"20161211CHIDET",1,3,7.5,-4.5,4.5,37,-5
"12/11/2016",2016,14,"GB","SEA","Lambeau Field","SEA",47,"",27,2,"",38,10,FALSE,FALSE,"20161211SEAGB",0,-28,3,-31,31,48,1
"12/11/2016",2016,14,"IND","HOU","Lucas Oil Stadium","IND",47.5,"DOME",72,0,"",17,22,FALSE,FALSE,"20161211HOUIND",1,-5,6.5,-11.5,11.5,39,-8.5
"12/11/2016",2016,14,"JAX","MIN","EverBank Field","MIN",38,"",66,1,"",16,25,FALSE,FALSE,"20161211MINJAX",0,9,3.5,5.5,5.5,41,3
"12/11/2016",2016,14,"LAR","ATL","Los Angeles Memorial Coliseum","ATL",44,"",64,2,"",14,42,FALSE,FALSE,"20161211ATLLAR",0,28,5,23,23,56,12
"12/11/2016",2016,14,"MIA","ARI","Sun Life Stadium","ARI",44,"",75,15,"",26,23,FALSE,FALSE,"20161211ARIMIA",0,-3,2,-5,5,49,5
"12/11/2016",2016,14,"NYG","DAL","MetLife Stadium","DAL",47,"",30,2,"",10,7,FALSE,FALSE,"20161211DALNYG",0,-3,3.5,-6.5,6.5,17,-30
"12/11/2016",2016,14,"PHI","WAS","Lincoln Financial Field","WAS",48.5,"",33,2,"",22,27,FALSE,FALSE,"20161211WASPHI",0,5,2.5,2.5,2.5,49,0.5
"12/11/2016",2016,14,"SF","NYJ","Levi's Stadium","SF",43,"",53,3,"",17,23,FALSE,FALSE,"20161211NYJSF",1,-6,3,-9,9,40,-3
"12/11/2016",2016,14,"TB","NO","Raymond James Stadium","TB",52,"",75,9,"",16,11,FALSE,FALSE,"20161211NOTB",1,5,2,3,3,27,-25
"12/11/2016",2016,14,"TEN","DEN","Nissan Stadium","TEN",44,"",48,11,"",13,10,FALSE,FALSE,"20161211DENTEN",1,3,2,1,1,23,-21
"12/12/2016",2016,14,"NE","BAL","Gillette Stadium","NE",45,"",33,1,"",30,23,FALSE,FALSE,"20161212BALNE",1,7,6,1,1,53,8
"12/15/2016",2016,15,"SEA","LAR","CenturyLink Field","SEA",39.5,"",35,3,"",24,3,FALSE,FALSE,"20161215LARSEA",1,21,15,6,6,27,-12.5
"12/17/2016",2016,15,"NYJ","MIA","MetLife Stadium","MIA",40,"",34,3,"",13,34,FALSE,FALSE,"20161217MIANYJ",0,21,2.5,18.5,18.5,47,7
"12/18/2016",2016,15,"ARI","NO","University of Phoenix Stadium","ARI",48.5,"DOME",72,0,"",41,48,FALSE,FALSE,"20161218NOARI",1,-7,3,-10,10,89,40.5
"12/18/2016",2016,15,"ATL","SF","Georgia Dome","ATL",51.5,"DOME",72,0,"",41,13,FALSE,FALSE,"20161218SFATL",1,28,13.5,14.5,14.5,54,2.5
"12/18/2016",2016,15,"BAL","PHI","M&T Bank Stadium","BAL",41,"Rain",58,6,"",27,26,FALSE,FALSE,"20161218PHIBAL",1,1,5,-4,4,53,12
